id,acronym,name,color_hex_triplet,graph_id,graph_order,parent_structure_id,structure_id_path
4507,ZI,"zona incerta, left",E2FF5D,10,835,4505.0,/4005/4006/4391/4392/4504/4505/4507/
4511,VT,"ventral thalamus, right",E2FF5D,10,836,4504.0,/4005/4006/4391/4392/4504/4511/
4514,FF,"nucleus of the H field of Forel, right",E2FF5D,10,837,4511.0,/4005/4006/4391/4392/4504/4511/4514/
4512,R,"reticular nucleus of thalamus, right",E2FF5D,10,838,4511.0,/4005/4006/4391/4392/4504/4511/4512/
4513,ZI,"zona incerta, right",E2FF5D,10,839,4511.0,/4005/4006/4391/4392/4504/4511/4513/
9001,MES,mesencephalon,0E7911,10,840,4006.0,/4005/4006/9001/
9101,Tec,midbrain tectum,098653,10,841,9001.0,/4005/4006/9001/9101/
9102,IC,inferior colliculus,098653,10,842,9101.0,/4005/4006/9001/9101/9102/
9103,IC,"inferior colliculus, left",098653,10,843,9102.0,/4005/4006/9001/9101/9102/9103/
9104,CIC,"central nucleus of the inferior colliculus, left",098653,10,844,9103.0,/4005/4006/9001/9101/9102/9103/9104/
9105,EIC,"external nucleus of the inferior colliculus, left",098653,10,845,9103.0,/4005/4006/9001/9101/9102/9103/9105/
9106,PCIC,"pericentral nucleus of the inferior colliculus, left",098653,10,846,9103.0,/4005/4006/9001/9101/9102/9103/9106/
9107,IC,"inferior colliculus, right",098653,10,847,9102.0,/4005/4006/9001/9101/9102/9107/
9108,CIC,"central nucleus of the inferior colliculus, right",098653,10,848,9107.0,/4005/4006/9001/9101/9102/9107/9108/
9109,EIC,"external nucleus of the inferior colliculus, right",098653,10,849,9107.0,/4005/4006/9001/9101/9102/9107/9109/
9110,PCIC,"pericentral nucleus of the inferior colliculus, right",098653,10,850,9107.0,/4005/4006/9001/9101/9102/9107/9110/
9480,ICN,intercollicular nucleus,098653,10,851,9101.0,/4005/4006/9001/9101/9480/
9481,ICN,"intercollicular nucleus, left",098653,10,852,9480.0,/4005/4006/9001/9101/9480/9481/
9482,ICN,"intercollicular nucleus, right",098653,10,853,9480.0,/4005/4006/9001/9101/9480/9482/
9483,BrC,nucleus of the brachium of the inferior colliculus,098653,10,854,9101.0,/4005/4006/9001/9101/9483/
9484,BrC,"nucleus of the brachium of the inferior colliculus, left",098653,10,855,9483.0,/4005/4006/9001/9101/9483/9484/
9485,BrC,"nucleus of the brachium of the inferior colliculus, right",098653,10,856,9483.0,/4005/4006/9001/9101/9483/9485/
9111,PBG,parabigeminal nucleus,098653,10,857,9101.0,/4005/4006/9001/9101/9111/
9112,PBG,"parabigeminal nucleus, left",098653,10,858,9111.0,/4005/4006/9001/9101/9111/9112/
9113,PBG,"parabigeminal nucleus, right",098653,10,859,9111.0,/4005/4006/9001/9101/9111/9113/
9114,SC,superior colliculus,098653,10,860,9101.0,/4005/4006/9001/9101/9114/
9115,SC,"superior colliculus, left",098653,10,861,9114.0,/4005/4006/9001/9101/9114/9115/
9116,StL,"stratum lemnisci of the superior colliculus, left",098653,10,862,9115.0,/4005/4006/9001/9101/9114/9115/9116/
9117,DpG,"deep gray layer of the superior colliculus, left",098653,10,863,9116.0,/4005/4006/9001/9101/9114/9115/9116/9117/
9118,DpWh,"deep white layer of the superior colliculus, left",098653,10,864,9116.0,/4005/4006/9001/9101/9114/9115/9116/9118/
9119,MGr,"middle gray layer of the superior colliculus, left",098653,10,865,9116.0,/4005/4006/9001/9101/9114/9115/9116/9119/
9120,MWh,"middle white layer of the superior colliculus, left",098653,10,866,9116.0,/4005/4006/9001/9101/9114/9115/9116/9120/
9121,SuG,"superficial gray layer of the superior colliculus, left",098653,10,867,9115.0,/4005/4006/9001/9101/9114/9115/9121/
9122,SuWh,"superficial white layer of the superior colliculus, left",098653,10,868,9115.0,/4005/4006/9001/9101/9114/9115/9122/
9123,SC,"superior colliculus, right",098653,10,869,9114.0,/4005/4006/9001/9101/9114/9123/
9124,StL,"stratum lemnisci of the superior colliculus, right",098653,10,870,9123.0,/4005/4006/9001/9101/9114/9123/9124/
9125,DpG,"deep gray layer of the superior colliculus, right",098653,10,871,9124.0,/4005/4006/9001/9101/9114/9123/9124/9125/
9126,DpWh,"deep white layer of the superior colliculus, right",098653,10,872,9124.0,/4005/4006/9001/9101/9114/9123/9124/9126/
9127,MGr,"middle gray layer of the superior colliculus, right",098653,10,873,9124.0,/4005/4006/9001/9101/9114/9123/9124/9127/
9128,MWh,"middle white layer of the superior colliculus, right",098653,10,874,9124.0,/4005/4006/9001/9101/9114/9123/9124/9128/
9129,SuG,"superficial gray layer of the superior colliculus, right",098653,10,875,9123.0,/4005/4006/9001/9101/9114/9123/9129/
9130,SuWh,"superficial white layer of the superior colliculus, right",098653,10,876,9123.0,/4005/4006/9001/9101/9114/9123/9130/
9486,Sag,sagulum nucleus,098653,10,877,9101.0,/4005/4006/9001/9101/9486/
9487,Sag,"sagulum nucleus, left",098653,10,878,9486.0,/4005/4006/9001/9101/9486/9487/
9488,Sag,"sagulum, nucleus, right",098653,10,879,9486.0,/4005/4006/9001/9101/9486/9488/
9489,SCO,subcommissural organ,098653,10,880,9101.0,/4005/4006/9001/9101/9489/
9490,SCO,"subcommissural organ, left",098653,10,881,9489.0,/4005/4006/9001/9101/9489/9490/
9491,SCO,"subcommissural organ, right",098653,10,882,9489.0,/4005/4006/9001/9101/9489/9491/
9002,MTg,midbrain tegmentum,349009,10,883,9001.0,/4005/4006/9001/9002/
9003,CGMB,central gray substance of midbrain,349009,10,884,9002.0,/4005/4006/9001/9002/9003/
9004,CGMB,"central gray substance of midbrain, left",349009,10,885,9003.0,/4005/4006/9001/9002/9003/9004/
9440,CGMBdl,"central gray substance of midbrain, left, dorsolateral division",349009,10,886,9004.0,/4005/4006/9001/9002/9003/9004/9440/
9439,CGMBdm,"central gray substance of midbrain, left, dorsomedial division",349009,10,887,9004.0,/4005/4006/9001/9002/9003/9004/9439/
9441,CGMBl,"central gray substance of midbrain, left, lateral division",349009,10,888,9004.0,/4005/4006/9001/9002/9003/9004/9441/
9443,CGMBpl,"central gray substance of midbrain, left, pleioglial division",349009,10,889,9004.0,/4005/4006/9001/9002/9003/9004/9443/
9442,CGMBvl,"central gray substance of midbrain, left, ventrolateral division",349009,10,890,9004.0,/4005/4006/9001/9002/9003/9004/9442/
9005,CGMB,"central gray substance of midbrain, right",349009,10,891,9003.0,/4005/4006/9001/9002/9003/9005/
9445,CGMBdl,"central gray substance of midbrain, right, dorsolateral division",349009,10,892,9005.0,/4005/4006/9001/9002/9003/9005/9445/
9444,CGMBdm,"central gray substance of midbrain, right, dorsomedial division",349009,10,893,9005.0,/4005/4006/9001/9002/9003/9005/9444/
9446,CGMBl,"central gray substance of midbrain, right, lateral division",349009,10,894,9005.0,/4005/4006/9001/9002/9003/9005/9446/
9448,CGMBpl,"central gray substance of midbrain, right, pleioglial division",349009,10,895,9005.0,/4005/4006/9001/9002/9003/9005/9448/
9447,CGMBvl,"central gray substance of midbrain, right, ventrolateral division",349009,10,896,9005.0,/4005/4006/9001/9002/9003/9005/9447/
9449,EW,Edinger-Westphal nucleus,349009,10,897,9002.0,/4005/4006/9001/9002/9449/
9450,EW,"Edinger-Westphal nucleus, left",349009,10,898,9449.0,/4005/4006/9001/9002/9449/9450/
9451,EW,"Edinger-Westphal nucleus, right",349009,10,899,9449.0,/4005/4006/9001/9002/9449/9451/
9012,IP,interpeduncular nucleus,349009,10,900,9002.0,/4005/4006/9001/9002/9012/
9013,IP,"interpeduncular nucleus, left",349009,10,901,9012.0,/4005/4006/9001/9002/9012/9013/
9014,IP,"interpeduncular nucleus, right",349009,10,902,9012.0,/4005/4006/9001/9002/9012/9014/
9015,ICjl,interstitial nucleus of Cajal,349009,10,903,9002.0,/4005/4006/9001/9002/9015/
9016,ICjl,"interstitial nucleus of Cajal, left",349009,10,904,9015.0,/4005/4006/9001/9002/9015/9016/
9017,ICjl,"interstitial nucleus of Cajal, right",349009,10,905,9015.0,/4005/4006/9001/9002/9015/9017/
265504852,isRt,isthmic reticular formation,349009,10,906,9002.0,/4005/4006/9001/9002/265504852/
265504856,isRt,"isthmic reticular formation, left",349009,10,907,265504852.0,/4005/4006/9001/9002/265504852/265504856/
265504860,isRt,"isthmic reticular formation, right",349009,10,908,265504852.0,/4005/4006/9001/9002/265504852/265504860/
9455,MBRa,midbrain raphe nuclei,349009,10,909,9002.0,/4005/4006/9001/9002/9455/
9456,MBRa,"midbrain raphe nuclei, left",349009,10,910,9455.0,/4005/4006/9001/9002/9455/9456/
9457,DR,"dorsal raphe nucleus, left",349009,10,911,9456.0,/4005/4006/9001/9002/9455/9456/9457/
9458,DRD,"dorsal raphe nucleus, left, dorsal part",349009,10,912,9457.0,/4005/4006/9001/9002/9455/9456/9457/9458/
9459,DRI,"dorsal raphe nucleus, left, interfascicular part",349009,10,913,9457.0,/4005/4006/9001/9002/9455/9456/9457/9459/
9461,DRrc,"dorsal raphe nucleus, left, raphe cap",349009,10,914,9457.0,/4005/4006/9001/9002/9455/9456/9457/9461/
9460,DRV,"dorsal raphe nucleus, left, ventral part",349009,10,915,9457.0,/4005/4006/9001/9002/9455/9456/9457/9460/
9462,MnR,"median raphe, left",349009,10,916,9456.0,/4005/4006/9001/9002/9455/9456/9462/
9463,MBRa,"midbrain raphe nuclei, right",349009,10,917,9455.0,/4005/4006/9001/9002/9455/9463/
9464,DR,"dorsal raphe nucleus, right",349009,10,918,9463.0,/4005/4006/9001/9002/9455/9463/9464/
9465,DRD,"dorsal raphe nucleus, right, dorsal part",349009,10,919,9464.0,/4005/4006/9001/9002/9455/9463/9464/9465/
9466,DRI,"dorsal raphe nucleus, right, interfascicular part",349009,10,920,9464.0,/4005/4006/9001/9002/9455/9463/9464/9466/
9468,DRrc,"dorsal raphe nucleus, right, raphe cap",349009,10,921,9464.0,/4005/4006/9001/9002/9455/9463/9464/9468/
9467,DRV,"dorsal raphe nucleus, right, ventral part",349009,10,922,9464.0,/4005/4006/9001/9002/9455/9463/9464/9467/
9469,MnR,"median raphe, right",349009,10,923,9463.0,/4005/4006/9001/9002/9455/9463/9469/
9018,MBRF,midbrain reticular formation,349009,10,924,9002.0,/4005/4006/9001/9002/9018/
9019,MBRF,"midbrain reticular formation, left",349009,10,925,9018.0,/4005/4006/9001/9002/9018/9019/
9020,CnF,"cuneiform nucleus, left",349009,10,926,9019.0,/4005/4006/9001/9002/9018/9019/9020/
9021,PPTg,"pedunculopontine tegmental nucleus, left",349009,10,927,9019.0,/4005/4006/9001/9002/9018/9019/9021/
9022,SubCn,"subcuneiform nucleus, left",349009,10,928,9019.0,/4005/4006/9001/9002/9018/9019/9022/
9023,MBRF,"midbrain reticular formation, right",349009,10,929,9018.0,/4005/4006/9001/9002/9018/9023/
9024,CnF,"cuneiform nucleus, right",349009,10,930,9023.0,/4005/4006/9001/9002/9018/9023/9024/
9025,PPTg,"pedunculopontine tegmental nucleus, right",349009,10,931,9023.0,/4005/4006/9001/9002/9018/9023/9025/
9026,SubCn,"subcuneiform nucleus, right",349009,10,932,9023.0,/4005/4006/9001/9002/9018/9023/9026/
9047,Dk,nucleus of Darkschewitsch,349009,10,933,9002.0,/4005/4006/9001/9002/9047/
9048,Dk,"nucleus of Darkschewitsch, left",349009,10,934,9047.0,/4005/4006/9001/9002/9047/9048/
9049,Dk,"nucleus of Darkschewitsch, right",349009,10,935,9047.0,/4005/4006/9001/9002/9047/9049/
9027,PCom,nucleus of the posterior commissure,349009,10,936,9002.0,/4005/4006/9001/9002/9027/
9028,PCom,"nucleus of the posterior commissure, left",349009,10,937,9027.0,/4005/4006/9001/9002/9027/9028/
9029,PCom,"nucleus of the posterior commissure, right",349009,10,938,9027.0,/4005/4006/9001/9002/9027/9029/
9030,3,oculomotor nuclear complex,349009,10,939,9002.0,/4005/4006/9001/9002/9030/
9031,3,"oculomotor nuclear complex, left",349009,10,940,9030.0,/4005/4006/9001/9002/9030/9031/
9032,AM3,"anterior median oculomotor nucleus, left",349009,10,941,9031.0,/4005/4006/9001/9002/9030/9031/9032/
9033,CC3,"caudal central oculomotor nucleus, left",349009,10,942,9031.0,/4005/4006/9001/9002/9030/9031/9033/
9034,C3,"central oculomotor nucleus, left",349009,10,943,9031.0,/4005/4006/9001/9002/9030/9031/9034/
9035,D3,"dorsal oculomotor nucleus, left",349009,10,944,9031.0,/4005/4006/9001/9002/9030/9031/9035/
9036,I3,"intermediate oculomotor nucleus, left",349009,10,945,9031.0,/4005/4006/9001/9002/9030/9031/9036/
9037,M3,"medial oculomotor nucleus, left",349009,10,946,9031.0,/4005/4006/9001/9002/9030/9031/9037/
9038,V3,"ventral oculomotor nucleus, left",349009,10,947,9031.0,/4005/4006/9001/9002/9030/9031/9038/
9039,3,"oculomotor nuclear complex, right",349009,10,948,9030.0,/4005/4006/9001/9002/9030/9039/
9040,AM3,"anterior median oculomotor nucleus, right",349009,10,949,9039.0,/4005/4006/9001/9002/9030/9039/9040/
9041,CC3,"caudal central oculomotor nucleus, right",349009,10,950,9039.0,/4005/4006/9001/9002/9030/9039/9041/
9042,C3,"central oculomotor nucleus, right",349009,10,951,9039.0,/4005/4006/9001/9002/9030/9039/9042/
9043,D3,"dorsal oculomotor nucleus, right",349009,10,952,9039.0,/4005/4006/9001/9002/9030/9039/9043/
9044,I3,"intermediate oculomotor nucleus, right",349009,10,953,9039.0,/4005/4006/9001/9002/9030/9039/9044/
9045,M3,"medial oculomotor nucleus, right",349009,10,954,9039.0,/4005/4006/9001/9002/9030/9039/9045/
9046,V3,"ventral oculomotor nucleus, right",349009,10,955,9039.0,/4005/4006/9001/9002/9030/9039/9046/
9050,PPd,peripeduncular nucleus,349009,10,956,9002.0,/4005/4006/9001/9002/9050/
9051,PPd,"peripeduncular nucleus, left",349009,10,957,9050.0,/4005/4006/9001/9002/9050/9051/
9052,PPd,"peripeduncular nucleus, right",349009,10,958,9050.0,/4005/4006/9001/9002/9050/9052/
9053,RN,red nucleus,349009,10,959,9002.0,/4005/4006/9001/9002/9053/
9054,RN,"red nucleus, left",349009,10,960,9053.0,/4005/4006/9001/9002/9053/9054/
9055,RMC,"magnocellular part of the red nucleus, left",349009,10,961,9054.0,/4005/4006/9001/9002/9053/9054/9055/
9056,RPC,"parvocellular part of the red nucleus, left",349009,10,962,9054.0,/4005/4006/9001/9002/9053/9054/9056/
9057,RN,"red nucleus, right",349009,10,963,9053.0,/4005/4006/9001/9002/9053/9057/
9058,RMC,"magnocellular part of the red nucleus, right",349009,10,964,9057.0,/4005/4006/9001/9002/9053/9057/9058/
9059,RPC,"parvocellular part of thered nucleus, right",349009,10,965,9057.0,/4005/4006/9001/9002/9053/9057/9059/
9060,RI,rostral interstitial nucleus of the medial longitudinal fasciculus,349009,10,966,9002.0,/4005/4006/9001/9002/9060/
9061,RI,"rostral interstitial nucleus of the medial longitudinal fasciculus, left",349009,10,967,9060.0,/4005/4006/9001/9002/9060/9061/
9062,RI,"rostral interstitial nucleus of the medial longitudinal fasciculus, right",349009,10,968,9060.0,/4005/4006/9001/9002/9060/9062/
9072,SN,substantia nigra,349009,10,969,9002.0,/4005/4006/9001/9002/9072/
9073,SN,"substantia nigra, left",349009,10,970,9072.0,/4005/4006/9001/9002/9072/9073/
9074,SNC,"substantia nigra, pars compacta, left",349009,10,971,9073.0,/4005/4006/9001/9002/9072/9073/9074/
9075,SNR,"substantia nigra, pars reticulata, left",349009,10,972,9073.0,/4005/4006/9001/9002/9072/9073/9075/
9076,SN,"substantia nigra, right",349009,10,973,9072.0,/4005/4006/9001/9002/9072/9076/
9077,SNC,"substantia nigra, pars compacta, right",349009,10,974,9076.0,/4005/4006/9001/9002/9072/9076/9077/
9078,SNR,"substantia nigra, pars reticulata, right",349009,10,975,9076.0,/4005/4006/9001/9002/9072/9076/9078/
9063,4,trochlear nucleus,349009,10,976,9002.0,/4005/4006/9001/9002/9063/
9064,4,"trochlear nucleus, left",349009,10,977,9063.0,/4005/4006/9001/9002/9063/9064/
9065,4,"trochlear nucleus, right",349009,10,978,9063.0,/4005/4006/9001/9002/9063/9065/
9066,VTA,ventral tegmental area,349009,10,979,9002.0,/4005/4006/9001/9002/9066/
9067,VTA,"ventral tegmental area, left",349009,10,980,9066.0,/4005/4006/9001/9002/9066/9067/
9470,CLN,"caudal linear nucleus, left",349009,10,981,9067.0,/4005/4006/9001/9002/9066/9067/9470/
9472,IF,"interfascicular nucleus, left",349009,10,982,9067.0,/4005/4006/9001/9002/9066/9067/9472/
9473,PBP,"parabrachial pigmented nucleus, left",349009,10,983,9067.0,/4005/4006/9001/9002/9066/9067/9473/
9474,PN,"paranigral nucleus, left",349009,10,984,9067.0,/4005/4006/9001/9002/9066/9067/9474/
9471,RL,"rostral linear nucleus, left",349009,10,985,9067.0,/4005/4006/9001/9002/9066/9067/9471/
9068,VTA,"ventral tegmental area, right",349009,10,986,9066.0,/4005/4006/9001/9002/9066/9068/
9475,CLN,"caudal linear nucleus, right",349009,10,987,9068.0,/4005/4006/9001/9002/9066/9068/9475/
9477,IF,"interfascicular nucleus, right",349009,10,988,9068.0,/4005/4006/9001/9002/9066/9068/9477/
9478,PBP,"parabrachial pigmented nucleus, right",349009,10,989,9068.0,/4005/4006/9001/9002/9066/9068/9478/
9479,PN,"paranigral nucleus, right",349009,10,990,9068.0,/4005/4006/9001/9002/9066/9068/9479/
9476,RL,"rostral linear nucleus, right",349009,10,991,9068.0,/4005/4006/9001/9002/9066/9068/9476/
9069,VTg,ventral tegmental nucleus,349009,10,992,9002.0,/4005/4006/9001/9002/9069/
9070,VTg,"ventral tegmental nucleus, left",349009,10,993,9069.0,/4005/4006/9001/9002/9069/9070/
9071,VTg,"ventral tegmental nucleus, right",349009,10,994,9069.0,/4005/4006/9001/9002/9069/9071/
9079,PTec,pretectal region,099033,10,995,9001.0,/4005/4006/9001/9079/
9080,OT,nucleus of the optic tract,099033,10,996,9079.0,/4005/4006/9001/9079/9080/
9081,OT,"nucleus of the optic tract, left",099033,10,997,9080.0,/4005/4006/9001/9079/9080/9081/
9082,OT,"nucleus of the optic tract, right",099033,10,998,9080.0,/4005/4006/9001/9079/9080/9082/
9083,PTA,nucleus of the pretectal area,099033,10,999,9079.0,/4005/4006/9001/9079/9083/
9084,PTA,"nucleus of the pretectal area, left",099033,10,1000,9083.0,/4005/4006/9001/9079/9083/9084/
9085,PTA,"nucleus of the pretectal area, right",099033,10,1001,9083.0,/4005/4006/9001/9079/9083/9085/
9086,OPt,olivary pretectal nucleus,099033,10,1002,9079.0,/4005/4006/9001/9079/9086/
9087,OPt,"olivary pretectal nucleus, left",099033,10,1003,9086.0,/4005/4006/9001/9079/9086/9087/
9088,OPt,"olivary pretectal nucleus, right",099033,10,1004,9086.0,/4005/4006/9001/9079/9086/9088/
9089,PPt,principal pretectal nucleus,099033,10,1005,9079.0,/4005/4006/9001/9079/9089/
9090,PPt,"principal pretectal nucleus, left",099033,10,1006,9089.0,/4005/4006/9001/9079/9089/9090/
9091,PPt,"principal pretectal nucleus, right",099033,10,1007,9089.0,/4005/4006/9001/9079/9089/9091/
9092,SLn,sublentiform nucleus,099033,10,1008,9079.0,/4005/4006/9001/9079/9092/
9093,SLn,"sublentiform nucleus, left",099033,10,1009,9092.0,/4005/4006/9001/9079/9092/9093/
9094,SLn,"sublentiform nucleus, right",099033,10,1010,9092.0,/4005/4006/9001/9079/9092/9094/
4833,MET,metencephalon,02E1D2,10,1011,4006.0,/4005/4006/4833/
4696,Cb,cerebellum,03CFF3,10,1012,4833.0,/4005/4006/4833/4696/
4697,CbCx,cerebellar cortex,00D5E8,10,1013,4696.0,/4005/4006/4833/4696/4697/
4698,Ve,vermis,00D5E8,10,1014,4697.0,/4005/4006/4833/4696/4697/4698/
4699,ALVCb,anterior lobe of the vermis,00D5E8,10,1015,4698.0,/4005/4006/4833/4696/4697/4698/4699/
4700,Ve-I-II,I-II,00D5E8,10,1016,4699.0,/4005/4006/4833/4696/4697/4698/4699/4700/
4701,Ve-III,III,00D5E8,10,1017,4699.0,/4005/4006/4833/4696/4697/4698/4699/4701/
4702,Ve-IV,IV,00D5E8,10,1018,4699.0,/4005/4006/4833/4696/4697/4698/4699/4702/
4703,Ve-V,V,00D5E8,10,1019,4699.0,/4005/4006/4833/4696/4697/4698/4699/4703/
4704,PLVCb,posterior lobe of the vermis,00D5E8,10,1020,4698.0,/4005/4006/4833/4696/4697/4698/4704/
4705,Ve-VI,VI,00D5E8,10,1021,4704.0,/4005/4006/4833/4696/4697/4698/4704/4705/
4706,Ve-VIIAf,VIIAf,00D5E8,10,1022,4704.0,/4005/4006/4833/4696/4697/4698/4704/4706/
4707,Ve-VIIAt,VIIAt,00D5E8,10,1023,4704.0,/4005/4006/4833/4696/4697/4698/4704/4707/
4708,Ve-VIIB,VIIB,00D5E8,10,1024,4704.0,/4005/4006/4833/4696/4697/4698/4704/4708/
4709,Ve-VIIIA,VIIIA,00D5E8,10,1025,4704.0,/4005/4006/4833/4696/4697/4698/4704/4709/
4710,Ve-VIIIB,VIIIB,00D5E8,10,1026,4704.0,/4005/4006/4833/4696/4697/4698/4704/4710/
4711,Ve-IX,IX,00D5E8,10,1027,4704.0,/4005/4006/4833/4696/4697/4698/4704/4711/
4712,FNL,Flocculonodular Lobe of the Vermis,00D5E8,10,1028,4698.0,/4005/4006/4833/4696/4697/4698/4712/
4713,Ve-X,X,00D5E8,10,1029,4712.0,/4005/4006/4833/4696/4697/4698/4712/4713/
12930,CbH,cerebellar hemispheres,00D5E8,10,1030,4697.0,/4005/4006/4833/4696/4697/12930/
12931,Cb-AL,Anterior Lobe,00D5E8,10,1031,12930.0,/4005/4006/4833/4696/4697/12930/12931/
12932,Cb-I-II,I-II,00D5E8,10,1032,12931.0,/4005/4006/4833/4696/4697/12930/12931/12932/
4717,PV-I-II,"I-II, left, paravermis",00D5E8,10,1033,12932.0,/4005/4006/4833/4696/4697/12930/12931/12932/4717/
4733,He-I-II,"I-II, left, lateral hemisphere",00D5E8,10,1034,12932.0,/4005/4006/4833/4696/4697/12930/12931/12932/4733/
4750,PV-I-II,"I-II, right, paravermis",00D5E8,10,1035,12932.0,/4005/4006/4833/4696/4697/12930/12931/12932/4750/
4766,He-I-II,"I-II, right, lateral hemisphere",00D5E8,10,1036,12932.0,/4005/4006/4833/4696/4697/12930/12931/12932/4766/
12933,Cb-III,III,00D5E8,10,1037,12931.0,/4005/4006/4833/4696/4697/12930/12931/12933/
4718,PV-III,"III, left, paravermis",00D5E8,10,1038,12933.0,/4005/4006/4833/4696/4697/12930/12931/12933/4718/
4734,He-III,"III, left, lateral hemisphere",00D5E8,10,1039,12933.0,/4005/4006/4833/4696/4697/12930/12931/12933/4734/
4751,PV-III,"III, right, paravermis",00D5E8,10,1040,12933.0,/4005/4006/4833/4696/4697/12930/12931/12933/4751/
4767,He-III,"III, right, lateral hemisphere",00D5E8,10,1041,12933.0,/4005/4006/4833/4696/4697/12930/12931/12933/4767/
12934,Cb-IV,IV,00D5E8,10,1042,12931.0,/4005/4006/4833/4696/4697/12930/12931/12934/
4719,PV-IV,"IV, left, paravermis",00D5E8,10,1043,12934.0,/4005/4006/4833/4696/4697/12930/12931/12934/4719/
4735,He-IV,"IV, left, lateral hemisphere",00D5E8,10,1044,12934.0,/4005/4006/4833/4696/4697/12930/12931/12934/4735/
4752,PV-IV,"IV, right, paravermis",00D5E8,10,1045,12934.0,/4005/4006/4833/4696/4697/12930/12931/12934/4752/
4768,He-IV,"IV, right, lateral hemisphere",00D5E8,10,1046,12934.0,/4005/4006/4833/4696/4697/12930/12931/12934/4768/
12935,Cb-V,V,00D5E8,10,1047,12931.0,/4005/4006/4833/4696/4697/12930/12931/12935/
4720,PV-V,"V, left, paravermis",00D5E8,10,1048,12935.0,/4005/4006/4833/4696/4697/12930/12931/12935/4720/
4736,He-V,"V, left, lateral hemisphere",00D5E8,10,1049,12935.0,/4005/4006/4833/4696/4697/12930/12931/12935/4736/
4753,PV-V,"V, right, paravermis",00D5E8,10,1050,12935.0,/4005/4006/4833/4696/4697/12930/12931/12935/4753/
4769,He-V,"V, right, lateral hemisphere",00D5E8,10,1051,12935.0,/4005/4006/4833/4696/4697/12930/12931/12935/4769/
12936,Cb-PL,Posterior Lobe,00D5E8,10,1052,12930.0,/4005/4006/4833/4696/4697/12930/12936/
12937,Cb-VI,VI,00D5E8,10,1053,12936.0,/4005/4006/4833/4696/4697/12930/12936/12937/
4722,PV-VI,"VI, left, paravermis",00D5E8,10,1054,12937.0,/4005/4006/4833/4696/4697/12930/12936/12937/4722/
4738,He-VI,"VI, left, lateral hemisphere",00D5E8,10,1055,12937.0,/4005/4006/4833/4696/4697/12930/12936/12937/4738/
4755,PV-VI,"VI, right, paravermis",00D5E8,10,1056,12937.0,/4005/4006/4833/4696/4697/12930/12936/12937/4755/
4771,He-VI,"VI, right, lateral hemisphere",00D5E8,10,1057,12937.0,/4005/4006/4833/4696/4697/12930/12936/12937/4771/
12938,Cb-Crus I,crus I,00D5E8,10,1058,12936.0,/4005/4006/4833/4696/4697/12930/12936/12938/
4723,PV-Crus I,"Crus I, left, paravermis",00D5E8,10,1059,12938.0,/4005/4006/4833/4696/4697/12930/12936/12938/4723/
4739,He-Crus I,"Crus I, left, lateral hemisphere",00D5E8,10,1060,12938.0,/4005/4006/4833/4696/4697/12930/12936/12938/4739/
4756,PV-Crus I,"Crus I, right, paravermis",00D5E8,10,1061,12938.0,/4005/4006/4833/4696/4697/12930/12936/12938/4756/
4772,He-Crus I,"Crus I, right, lateral hemisphere",00D5E8,10,1062,12938.0,/4005/4006/4833/4696/4697/12930/12936/12938/4772/
12939,Cb-Crus II,crus II,00D5E8,10,1063,12936.0,/4005/4006/4833/4696/4697/12930/12936/12939/
4724,PV-Crus II,"Crus II, left, paravermis",00D5E8,10,1064,12939.0,/4005/4006/4833/4696/4697/12930/12936/12939/4724/
4740,He-Crus II,"Crus II, left, lateral hemisphere",00D5E8,10,1065,12939.0,/4005/4006/4833/4696/4697/12930/12936/12939/4740/
4757,PV-Crus II,"Crus II, right, paravermis",00D5E8,10,1066,12939.0,/4005/4006/4833/4696/4697/12930/12936/12939/4757/
4773,He-Crus II,"Crus II, right, lateral hemisphere",00D5E8,10,1067,12939.0,/4005/4006/4833/4696/4697/12930/12936/12939/4773/
12940,Cb-VIIB,VIIB,00D5E8,10,1068,12936.0,/4005/4006/4833/4696/4697/12930/12936/12940/
4725,PV-VIIB,"VIIB, left, paravermis",00D5E8,10,1069,12940.0,/4005/4006/4833/4696/4697/12930/12936/12940/4725/
4741,He-VIIB,"VIIB, left, lateral hemisphere",00D5E8,10,1070,12940.0,/4005/4006/4833/4696/4697/12930/12936/12940/4741/
4758,PV-VIIB,"VIIB, right, paravermis",00D5E8,10,1071,12940.0,/4005/4006/4833/4696/4697/12930/12936/12940/4758/
4774,He-VIIB,"VIIB, right, lateral hemisphere",00D5E8,10,1072,12940.0,/4005/4006/4833/4696/4697/12930/12936/12940/4774/
12941,Cb-VIIIA,VIIIA,00D5E8,10,1073,12936.0,/4005/4006/4833/4696/4697/12930/12936/12941/
4726,PV-VIIIA,"VIIIA, left, paravermis",00D5E8,10,1074,12941.0,/4005/4006/4833/4696/4697/12930/12936/12941/4726/
4742,He-VIIIA,"VIIIA, left, lateral hemisphere",00D5E8,10,1075,12941.0,/4005/4006/4833/4696/4697/12930/12936/12941/4742/
4759,PV-VIIIA,"VIIIA, right, paravermis",00D5E8,10,1076,12941.0,/4005/4006/4833/4696/4697/12930/12936/12941/4759/
4775,He-VIIIA,"VIIIA, right, lateral hemisphere",00D5E8,10,1077,12941.0,/4005/4006/4833/4696/4697/12930/12936/12941/4775/
